Customer ID,Age,Gender,Location,Subscription Status,Item Purchased,Category,Purchase Amount (USD),Season,Size,Color,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Review Rating,Shipping Type,Payment Method
3106,65,Male,Texas,No,Skirt,Clothing,74.72,Summer,M,Blue,No,Yes,25,Quarterly,4.73,Express,PayPal
3107,21,Female,Georgia,No,T-shirt,Clothing,53.41,Fall,M,Pink,No,No,23,Quarterly,3.06,Standard,PayPal
3108,45,Female,Washington,No,Coat,Outerwear,58.96,Winter,L,Pink,Yes,Yes,13,Weekly,3.27,Express,Venmo
3109,40,Male,Texas,Yes,Sweater,Clothing,35.84,Fall,S,Gray,Yes,No,20,Annually,3.03,Express,Venmo
3110,41,Male,Georgia,No,Sunglasses,Accessories,68.94,Fall,XL,Brown,Yes,No,27,Annually,2.9,Express,PayPal
3111,44,Male,Washington,No,Skirt,Clothing,61.74,Spring,L,Pink,No,No,23,Annually,4.81,Express,Credit Card
3112,59,Male,Washington,Yes,Shirt,Clothing,80.58,Summer,L,Gray,No,No,30,Bi-Weekly,4.0,Standard,Venmo
3113,21,Male,California,No,Belt,Accessories,33.42,Fall,S,White,No,No,11,Monthly,3.65,Express,Debit Card
3114,47,Male,Illinois,Yes,T-shirt,Clothing,48.0,Summer,XL,Black,No,No,26,Annually,3.53,Express,Venmo
3115,66,Female,California,No,Sneakers,Footwear,49.31,Winter,L,Red,No,Yes,13,Monthly,3.86,Express,PayPal
3116,69,Male,Texas,No,Sandals,Footwear,94.1,Winter,M,White,No,No,19,Weekly,3.38,Express,Cash
3117,41,Female,Florida,No,Skirt,Clothing,44.79,Spring,M,Red,No,No,11,Monthly,3.44,Express,Cash
3118,66,Male,Georgia,Yes,Boots,Footwear,92.49,Spring,S,White,No,No,11,Bi-Weekly,2.59,Standard,Debit Card
3119,30,Male,Montana,No,Dress,Clothing,56.43,Fall,L,Brown,No,No,18,Weekly,3.49,Express,Cash
3120,60,Female,Texas,No,Sneakers,Footwear,108.9,Summer,L,Blue,Yes,Yes,27,Weekly,4.19,Express,Credit Card
3121,42,Male,Ohio,No,Shoes,Footwear,101.18,Spring,XL,Yellow,No,No,21,Annually,3.31,Express,Credit Card
3122,39,Male,Washington,Yes,Scarf,Accessories,45.1,Fall,L,White,No,No,16,Monthly,3.62,Standard,PayPal
3123,54,Female,Ohio,No,Sweater,Clothing,58.77,Winter,S,Yellow,No,No,24,Weekly,3.67,Express,Venmo
3124,34,Male,Ohio,Yes,Coat,Clothing,44.11,Spring,XL,Yellow,Yes,No,22,Weekly,3.01,Express,Credit Card
3125,67,Male,Texas,No,Hoodie,Outerwear,40.97,Fall,L,Red,No,No,25,Weekly,3.79,Express,Credit Card
3126,65,Female,California,No,T-shirt,Clothing,38.44,Spring,M,White,No,Yes,15,Monthly,4.05,Express,PayPal
3127,46,Male,Montana,Yes,Blouse,Clothing,65.04,Summer,M,Black,Yes,No,11,Quarterly,3.73,Express,Cash
3128,37,Male,Montana,No,Sandals,Footwear,66.67,Spring,M,Pink,No,No,25,Bi-Weekly,4.72,Standard,Venmo
3129,51,Male,New York,No,Belt,Accessories,74.87,Summer,S,Blue,No,No,24,Quarterly,3.81,Standard,PayPal
3130,32,Male,Ohio,No,Blouse,Clothing,45.51,Winter,XL,White,No,No,25,Monthly,3.98,Express,Cash
3131,61,Male,California,No,Sneakers,Footwear,72.8,Summer,L,Blue,No,No,21,Annually,3.6,Express,Cash
3132,36,Male,California,No,Boots,Footwear,52.89,Winter,M,Gray,Yes,No,24,Weekly,3.75,Express,PayPal
3133,42,Female,New York,No,Sneakers,Footwear,77.65,Winter,S,Green,No,No,19,Annually,3.51,Express,Cash
3134,35,Female,Florida,No,Dress,Clothing,105.85,Spring,S,Red,No,Yes,12,Weekly,4.08,Standard,PayPal
3135,34,Male,Arizona,No,Dress,Clothing,72.57,Summer,S,White,No,Yes,30,Monthly,3.2,Express,Cash
3136,40,Male,Georgia,Yes,Scarf,Accessories,43.8,Fall,XL,Gray,No,Yes,15,Annually,3.67,Standard,Venmo
3137,44,Male,Texas,No,Shirt,Clothing,15.0,Spring,L,Blue,No,Yes,30,Quarterly,4.18,Express,Venmo
3138,55,Male,Arizona,Yes,Coat,Clothing,55.02,Fall,S,Black,Yes,Yes,17,Weekly,3.59,Standard,Cash
3139,43,Male,Arizona,Yes,Sandals,Footwear,53.92,Winter,XL,Brown,No,Yes,27,Annually,3.84,Express,Debit Card
3140,25,Female,Montana,No,Scarf,Accessories,62.15,Summer,L,Black,No,No,26,Annually,3.99,Express,Debit Card
3141,42,Male,Arizona,No,Jewelry,Accessories,50.26,Fall,M,White,Yes,Yes,20,Bi-Weekly,3.91,Express,PayPal
3142,24,Female,Florida,No,Jacket,Outerwear,77.68,Fall,M,Black,No,No,27,Monthly,3.33,Express,PayPal
3143,62,Male,New York,No,Sunglasses,Accessories,69.27,Fall,M,Black,No,No,15,Monthly,3.44,Standard,Debit Card
3144,44,Male,Washington,No,Shirt,Clothing,55.56,Winter,L,Green,Yes,Yes,21,Annually,3.68,Express,Venmo
3145,48,Female,Illinois,Yes,Hoodie,Outerwear,36.4,Spring,L,Gray,No,No,11,Quarterly,3.45,Express,Venmo
3146,65,Female,California,No,Skirt,Clothing,52.49,Spring,S,Brown,No,No,27,Bi-Weekly,3.69,Express,Credit Card
3147,63,Male,Georgia,No,Pants,Clothing,100.22,Fall,M,Green,No,No,18,Monthly,3.9,Express,PayPal
3148,61,Male,New York,No,Hoodie,Outerwear,44.96,Spring,M,Green,No,No,21,Annually,3.75,Express,Cash
3149,38,Male,New York,No,Shoes,Footwear,45.57,Summer,L,Pink,No,Yes,11,Annually,3.27,Express,Credit Card
3150,64,Female,Ohio,No,Scarf,Accessories,41.83,Summer,L,Yellow,No,No,29,Quarterly,3.86,Express,Cash
3151,34,Female,New York,No,Shirt,Clothing,53.63,Spring,S,Green,No,Yes,15,Weekly,3.42,Express,Venmo
3152,45,Female,Montana,No,Coat,Clothing,90.97,Spring,XL,Green,No,No,18,Weekly,2.3,Express,Credit Card
3153,41,Male,Montana,Yes,Jewelry,Accessories,62.29,Fall,M,Black,No,Yes,16,Quarterly,3.93,Express,Venmo
3154,57,Male,Illinois,No,Shoes,Footwear,27.95,Spring,S,White,Yes,No,15,Annually,4.44,Express,Venmo
3155,64,Male,Montana,Yes,T-shirt,Clothing,23.81,Spring,XL,Yellow,No,Yes,16,Quarterly,3.98,Express,Credit Card
3156,26,Female,Arizona,No,Sweater,Clothing,19.33,Summer,S,Yellow,No,No,30,Quarterly,3.44,Express,Debit Card
3157,32,Female,Florida,No,Sneakers,Footwear,78.23,Summer,XL,Blue,No,No,20,Weekly,3.86,Express,Cash
3158,50,Male,Florida,No,Sweater,Clothing,52.3,Fall,XL,Yellow,No,Yes,21,Monthly,3.68,Express,Venmo
3159,55,Female,Ohio,No,Shirt,Clothing,67.52,Winter,L,Purple,No,No,27,Monthly,4.21,Express,Venmo
3160,53,Female,Illinois,No,Jacket,Outerwear,15.0,Summer,S,Purple,No,No,23,Bi-Weekly,3.61,Express,Credit Card
3161,22,Female,Ohio,No,Shirt,Clothing,58.31,Fall,XL,Pink,No,No,22,Monthly,3.32,Express,PayPal
3162,42,Male,Washington,Yes,Belt,Accessories,57.69,Fall,M,Purple,No,Yes,17,Bi-Weekly,3.3,Express,Credit Card
3163,55,Male,Ohio,Yes,Jewelry,Accessories,29.13,Fall,S,Black,No,No,12,Weekly,3.36,Express,Debit Card
3164,40,Male,Arizona,No,Pants,Clothing,50.62,Winter,M,Purple,Yes,No,14,Bi-Weekly,4.43,Standard,Credit Card
3165,38,Male,New York,No,Sandals,Footwear,55.15,Winter,XL,Yellow,No,Yes,28,Bi-Weekly,3.83,Express,Venmo
3166,60,Male,Ohio,Yes,Blouse,Clothing,80.39,Fall,S,Blue,No,No,16,Quarterly,3.85,Express,PayPal
3167,59,Male,Arizona,Yes,Pants,Clothing,57.3,Winter,S,Black,Yes,No,14,Monthly,4.31,Express,PayPal
3168,65,Male,Arizona,No,Jewelry,Accessories,53.33,Winter,M,Green,No,No,13,Monthly,3.4,Express,Debit Card
3169,61,Male,Florida,No,Belt,Accessories,28.8,Spring,S,Brown,No,No,17,Annually,4.11,Standard,Credit Card
3170,57,Male,Washington,Yes,Boots,Footwear,54.18,Summer,L,Red,No,No,23,Monthly,5.0,Express,Venmo
3171,54,Female,New York,No,Jewelry,Accessories,56.22,Summer,M,Brown,Yes,No,20,Bi-Weekly,3.03,Express,Credit Card
3172,40,Male,Montana,No,T-shirt,Clothing,94.44,Winter,M,Brown,No,Yes,24,Annually,4.33,Standard,Venmo
3173,23,Male,Illinois,No,Belt,Accessories,88.16,Spring,L,Brown,Yes,No,24,Quarterly,4.09,Express,PayPal
3174,28,Male,Arizona,No,Dress,Clothing,33.19,Fall,XL,Brown,No,No,17,Quarterly,3.37,Express,Venmo
3175,48,Male,Ohio,No,Hoodie,Outerwear,78.77,Summer,XL,Purple,No,No,21,Quarterly,4.95,Standard,Debit Card
3176,41,Male,Georgia,No,T-shirt,Clothing,81.04,Winter,M,Brown,No,Yes,14,Quarterly,3.26,Standard,Debit Card
3177,60,Male,New York,No,Scarf,Accessories,52.95,Spring,M,Brown,No,Yes,19,Quarterly,3.27,Express,PayPal
3178,33,Male,Illinois,No,Shoes,Footwear,71.51,Summer,L,Blue,No,Yes,30,Quarterly,4.0,Standard,Credit Card
3179,47,Male,Illinois,Yes,Sweater,Clothing,71.84,Spring,S,Purple,No,No,22,Bi-Weekly,3.8,Express,PayPal
3180,41,Male,Florida,Yes,Shoes,Footwear,66.72,Winter,S,Green,Yes,No,21,Annually,4.08,Express,Debit Card
3181,70,Male,Ohio,No,Shoes,Footwear,65.34,Spring,L,Pink,No,Yes,15,Weekly,3.96,Express,Credit Card
3182,65,Male,Washington,No,Sweater,Clothing,55.6,Summer,XL,White,Yes,No,14,Annually,3.45,Express,Debit Card
3183,18,Male,New York,No,Sunglasses,Accessories,103.48,Winter,S,Brown,No,No,11,Annually,3.6,Express,Credit Card
3184,50,Female,Illinois,Yes,Jewelry,Accessories,51.36,Winter,XL,Yellow,No,No,16,Quarterly,4.54,Express,Debit Card
3185,62,Male,Washington,No,Skirt,Clothing,61.76,Summer,S,Pink,No,No,14,Weekly,4.22,Express,Credit Card
3186,26,Male,Texas,No,Hoodie,Outerwear,59.51,Summer,S,Purple,No,Yes,15,Bi-Weekly,2.75,Express,Credit Card
3187,38,Male,Washington,No,Coat,Clothing,40.35,Spring,M,White,Yes,No,14,Bi-Weekly,4.27,Express,Debit Card
3188,31,Male,Florida,No,Sunglasses,Accessories,49.4,Winter,XL,Blue,No,No,13,Bi-Weekly,3.17,Express,Credit Card
3189,52,Male,Montana,No,Scarf,Accessories,76.83,Fall,S,Brown,No,No,29,Bi-Weekly,3.92,Express,PayPal
3190,70,Male,California,No,Jewelry,Accessories,65.68,Summer,S,Green,No,No,28,Bi-Weekly,3.26,Standard,Credit Card
3191,35,Male,Arizona,No,Sweater,Clothing,41.94,Winter,M,Brown,No,No,29,Quarterly,3.08,Express,Cash
3192,28,Male,California,No,Blouse,Clothing,58.7,Spring,XL,Brown,No,No,13,Monthly,2.99,Express,Credit Card
3193,32,Male,California,No,Sunglasses,Accessories,66.62,Fall,M,Green,No,No,12,Quarterly,3.79,Standard,Debit Card
3194,27,Female,Texas,Yes,Sunglasses,Accessories,26.69,Fall,M,Purple,No,No,22,Monthly,3.73,Standard,PayPal
3195,49,Male,California,Yes,Sunglasses,Accessories,74.24,Winter,S,Red,No,No,11,Quarterly,3.57,Express,PayPal
3196,68,Male,Illinois,No,Boots,Footwear,26.04,Summer,L,Black,No,Yes,24,Weekly,4.11,Express,Debit Card
3197,61,Male,Arizona,No,Sweater,Clothing,15.0,Spring,S,Black,No,No,28,Annually,3.58,Standard,Cash
3198,39,Female,Georgia,Yes,Dress,Clothing,38.05,Winter,S,Red,No,No,12,Monthly,3.36,Express,Venmo
3199,25,Female,Washington,No,Pants,Clothing,70.33,Winter,XL,Brown,No,No,12,Quarterly,4.53,Express,Debit Card
3200,56,Male,Texas,No,Pants,Clothing,77.58,Fall,S,Yellow,No,No,16,Weekly,3.42,Express,Venmo
3201,63,Male,California,No,Sweater,Clothing,30.73,Winter,S,Green,No,No,23,Annually,4.27,Express,Venmo
3202,54,Female,New York,Yes,Sandals,Footwear,69.75,Spring,XL,Gray,Yes,No,24,Monthly,4.05,Express,PayPal
3203,59,Female,California,No,Boots,Footwear,63.96,Fall,XL,Gray,Yes,No,15,Weekly,3.39,Express,Venmo
3204,59,Male,Montana,No,Jacket,Outerwear,41.16,Spring,M,Yellow,No,Yes,15,Bi-Weekly,2.81,Standard,Credit Card
3205,68,Male,Georgia,Yes,Pants,Clothing,67.96,Winter,M,White,No,Yes,11,Bi-Weekly,3.99,Standard,Venmo
3206,41,Male,Ohio,No,Sunglasses,Accessories,44.62,Spring,XL,Gray,Yes,Yes,27,Bi-Weekly,4.42,Express,PayPal
3207,20,Male,Illinois,No,Belt,Accessories,33.53,Spring,L,Black,No,Yes,22,Quarterly,3.51,Express,PayPal
3208,27,Male,Texas,Yes,Jewelry,Accessories,51.18,Summer,L,Yellow,No,No,29,Weekly,4.02,Express,Credit Card
3209,41,Female,New York,No,Shoes,Footwear,67.3,Winter,L,Pink,No,No,26,Quarterly,3.28,Express,Credit Card
3210,47,Male,New York,No,Belt,Accessories,47.04,Spring,L,Brown,No,Yes,28,Monthly,4.53,Express,Debit Card
3211,45,Male,Florida,Yes,Sandals,Footwear,49.22,Winter,M,Green,Yes,No,17,Monthly,3.0,Express,Credit Card
3212,39,Male,New York,Yes,Shoes,Footwear,55.45,Fall,XL,Green,No,No,26,Bi-Weekly,3.66,Express,Debit Card
3213,67,Female,California,Yes,Jacket,Outerwear,56.03,Summer,XL,Blue,No,Yes,26,Bi-Weekly,3.67,Express,Credit Card
3214,38,Male,Washington,No,Sweater,Clothing,72.26,Fall,S,Red,No,No,16,Quarterly,3.62,Express,Debit Card
3215,47,Male,Ohio,No,Pants,Clothing,40.03,Winter,L,Black,No,No,16,Quarterly,3.7,Express,Credit Card
3216,66,Male,Florida,No,Coat,Clothing,29.61,Winter,M,Gray,No,No,16,Weekly,4.68,Standard,Venmo
3217,33,Male,New York,No,Sweater,Clothing,60.76,Summer,M,Brown,No,Yes,14,Bi-Weekly,5.0,Express,PayPal
3218,52,Male,Ohio,No,Belt,Accessories,39.2,Winter,S,Pink,No,Yes,14,Quarterly,4.15,Express,PayPal
3219,62,Male,Ohio,No,Sneakers,Footwear,68.6,Summer,L,Purple,No,No,26,Monthly,3.1,Standard,Cash
3220,40,Male,Florida,Yes,Hoodie,Outerwear,24.17,Winter,L,White,No,Yes,19,Quarterly,3.94,Express,PayPal
3221,65,Male,Texas,No,Sweater,Clothing,65.92,Spring,M,Blue,Yes,No,28,Bi-Weekly,3.44,Express,Credit Card
3222,54,Female,Arizona,No,Jacket,Outerwear,58.42,Fall,XL,Purple,No,No,17,Monthly,2.94,Express,Cash
3223,23,Male,Florida,No,Sunglasses,Accessories,47.91,Fall,M,White,No,No,27,Annually,4.58,Express,PayPal
3224,52,Male,Washington,No,Belt,Accessories,77.0,Winter,XL,Purple,No,No,18,Bi-Weekly,3.97,Standard,Cash
3225,49,Female,Montana,Yes,T-shirt,Clothing,66.32,Spring,M,Black,No,Yes,24,Annually,3.28,Express,Cash
3226,45,Male,Montana,No,Dress,Clothing,87.4,Spring,S,Red,No,No,21,Bi-Weekly,3.91,Express,PayPal
3227,35,Male,Arizona,No,Pants,Clothing,55.95,Spring,M,Yellow,No,No,28,Monthly,4.19,Standard,Credit Card
3228,55,Male,Arizona,No,Sandals,Footwear,64.78,Winter,S,Gray,No,No,21,Quarterly,2.38,Express,Venmo
3229,69,Female,Montana,No,Shoes,Footwear,32.73,Fall,S,Brown,No,No,13,Monthly,3.69,Express,PayPal
3230,55,Male,California,Yes,Shirt,Clothing,59.8,Winter,XL,Red,Yes,No,25,Annually,2.37,Standard,Debit Card
3231,53,Male,Arizona,No,Dress,Clothing,47.86,Summer,M,Gray,Yes,Yes,30,Weekly,4.43,Express,PayPal
3232,59,Male,Ohio,No,Scarf,Accessories,49.01,Summer,S,Green,No,No,11,Monthly,3.17,Express,Debit Card
3233,69,Male,Arizona,No,Coat,Clothing,29.07,Winter,S,Brown,No,Yes,19,Weekly,3.01,Express,Credit Card
3234,51,Male,Washington,No,Sunglasses,Accessories,64.23,Spring,M,Gray,No,No,15,Monthly,3.48,Standard,Venmo
3235,48,Male,New York,No,Skirt,Clothing,37.78,Fall,XL,Gray,No,Yes,15,Monthly,3.76,Express,Debit Card
3236,19,Female,New York,No,Hoodie,Outerwear,66.15,Spring,L,Red,No,No,11,Weekly,3.32,Standard,Cash
3237,29,Male,Texas,No,Jewelry,Accessories,91.9,Summer,L,Blue,No,No,15,Quarterly,3.75,Standard,Cash
3238,54,Female,Illinois,No,Scarf,Accessories,70.86,Spring,M,Red,No,No,30,Monthly,4.29,Express,Venmo
3239,30,Male,Washington,Yes,Blouse,Clothing,36.57,Summer,L,Pink,No,No,13,Bi-Weekly,3.35,Express,Debit Card
3240,21,Female,Ohio,No,Shirt,Clothing,81.63,Winter,L,Black,No,Yes,27,Quarterly,3.52,Express,Cash
3241,19,Female,California,Yes,Scarf,Accessories,62.67,Fall,M,Brown,No,Yes,17,Quarterly,4.23,Express,Credit Card
3242,40,Male,New York,No,Coat,Outerwear,93.99,Fall,XL,Brown,Yes,No,21,Annually,3.27,Standard,Venmo
3243,44,Male,California,No,Sandals,Footwear,83.39,Winter,S,Gray,Yes,No,29,Weekly,3.85,Express,Credit Card
3244,20,Female,Texas,No,Boots,Footwear,24.29,Winter,S,Brown,No,No,12,Monthly,4.08,Express,Debit Card
3245,69,Male,California,No,Scarf,Accessories,38.87,Summer,L,Blue,No,No,19,Monthly,3.44,Express,Credit Card
3246,45,Male,Arizona,No,Shoes,Footwear,30.44,Fall,XL,Red,Yes,No,14,Quarterly,4.86,Express,Credit Card
3247,54,Female,Montana,No,Boots,Footwear,75.9,Spring,L,Red,No,No,30,Annually,3.3,Express,Debit Card
3248,47,Female,Texas,Yes,Belt,Accessories,38.55,Fall,S,Blue,No,No,18,Annually,2.8,Standard,Venmo
3249,67,Male,New York,No,Scarf,Accessories,58.24,Spring,M,White,No,No,14,Monthly,4.28,Express,Cash
3250,59,Male,New York,Yes,Boots,Footwear,60.15,Fall,M,Purple,No,No,25,Bi-Weekly,3.37,Express,PayPal
3251,62,Female,Arizona,Yes,Blouse,Clothing,65.53,Summer,S,Gray,No,No,20,Bi-Weekly,4.12,Express,PayPal
3252,52,Female,Ohio,Yes,Boots,Footwear,66.15,Summer,M,Black,Yes,No,16,Monthly,4.21,Express,Cash
3253,51,Male,Montana,No,T-shirt,Clothing,64.47,Summer,M,Green,No,No,15,Monthly,3.69,Standard,PayPal
3254,31,Female,Florida,No,Sandals,Footwear,51.88,Spring,XL,Yellow,No,No,15,Monthly,3.4,Express,Cash
3255,21,Male,Ohio,Yes,Jacket,Outerwear,40.16,Spring,M,Brown,No,No,20,Weekly,4.19,Standard,Venmo
3256,44,Male,Washington,No,Sunglasses,Accessories,52.35,Summer,XL,Black,No,No,11,Monthly,2.4,Express,Debit Card
3257,43,Male,California,No,Pants,Clothing,49.85,Spring,S,Pink,No,Yes,16,Weekly,4.08,Express,Debit Card
3258,23,Male,Washington,Yes,Sneakers,Footwear,87.15,Summer,S,Blue,No,No,11,Monthly,4.47,Express,Credit Card
3259,19,Male,Florida,No,Skirt,Clothing,78.37,Spring,S,Red,No,No,21,Bi-Weekly,3.4,Express,Credit Card
3260,55,Male,Ohio,No,Belt,Accessories,48.1,Spring,M,White,No,Yes,15,Bi-Weekly,3.55,Standard,Cash
3261,29,Male,Washington,No,Shirt,Clothing,52.75,Summer,S,Pink,Yes,Yes,25,Annually,4.7,Standard,Venmo
3262,59,Male,Florida,Yes,Dress,Clothing,63.82,Winter,XL,Blue,No,No,16,Weekly,3.77,Standard,Venmo
3263,51,Male,California,No,Jewelry,Accessories,74.23,Fall,L,White,No,No,16,Annually,3.8,Standard,Credit Card
3264,23,Male,Arizona,Yes,Scarf,Accessories,78.01,Spring,S,Purple,No,No,30,Annually,4.48,Standard,PayPal
3265,44,Female,Montana,No,T-shirt,Clothing,59.52,Winter,L,Pink,No,No,25,Quarterly,4.2,Standard,Venmo
3266,40,Female,California,No,Pants,Clothing,60.81,Spring,L,Pink,Yes,No,28,Quarterly,3.68,Express,PayPal
3267,20,Male,Arizona,Yes,Skirt,Clothing,68.83,Winter,M,Brown,Yes,No,18,Quarterly,4.63,Express,Credit Card
3268,35,Male,Georgia,Yes,T-shirt,Clothing,110.0,Spring,S,Blue,Yes,No,17,Quarterly,4.17,Express,Cash
3269,70,Female,New York,No,Coat,Outerwear,45.24,Fall,M,Pink,No,No,14,Bi-Weekly,2.93,Express,PayPal
3270,31,Female,Texas,No,Boots,Footwear,81.35,Winter,XL,Purple,Yes,No,13,Quarterly,4.73,Express,Cash
3271,28,Female,Illinois,No,Pants,Clothing,90.83,Winter,XL,Blue,Yes,Yes,15,Bi-Weekly,3.39,Standard,Venmo
3272,26,Female,Georgia,No,Boots,Footwear,60.68,Spring,L,White,No,No,15,Quarterly,3.64,Standard,Credit Card
3273,48,Female,California,No,Sandals,Footwear,24.53,Spring,S,Yellow,Yes,No,26,Monthly,3.44,Express,PayPal
3274,56,Male,New York,No,Shoes,Footwear,66.13,Winter,L,Red,No,No,13,Annually,4.33,Express,PayPal
3275,29,Female,Montana,No,Scarf,Accessories,15.0,Summer,XL,Red,No,Yes,28,Bi-Weekly,3.75,Express,Venmo
3276,23,Male,Georgia,No,Jacket,Outerwear,52.57,Summer,L,Blue,Yes,No,22,Quarterly,3.21,Express,Cash
3277,44,Male,California,No,Shirt,Clothing,47.0,Summer,S,Pink,No,No,18,Monthly,3.59,Express,Cash
3278,66,Female,Texas,No,Shirt,Clothing,64.36,Summer,L,White,No,No,27,Annually,3.69,Standard,PayPal
3279,44,Male,Ohio,No,Sneakers,Footwear,26.19,Summer,L,Pink,No,No,16,Annually,3.5,Express,Venmo
3280,39,Male,California,No,Coat,Outerwear,73.89,Fall,S,White,No,No,28,Quarterly,3.83,Express,Venmo
3281,40,Male,Arizona,No,Skirt,Clothing,64.53,Winter,S,Blue,No,No,12,Bi-Weekly,3.27,Express,Venmo
3282,24,Female,Washington,Yes,Skirt,Clothing,64.9,Winter,XL,Gray,Yes,No,20,Annually,3.28,Express,Debit Card
3283,55,Male,Texas,No,Jewelry,Accessories,56.9,Summer,L,White,No,No,16,Weekly,4.07,Express,Cash
3284,55,Male,Washington,No,Boots,Footwear,67.08,Fall,S,Purple,No,No,17,Monthly,3.83,Express,Debit Card
3285,47,Female,Arizona,No,Sweater,Clothing,56.57,Spring,M,Gray,No,Yes,15,Quarterly,4.17,Express,Credit Card
3286,55,Male,Florida,Yes,Sneakers,Footwear,42.81,Spring,L,Green,No,No,25,Quarterly,3.89,Express,Venmo
3287,33,Female,Florida,Yes,Sunglasses,Accessories,68.64,Winter,XL,Green,Yes,Yes,28,Weekly,4.52,Express,Cash
3288,35,Male,Illinois,No,Pants,Clothing,45.46,Winter,XL,Purple,No,No,12,Bi-Weekly,3.28,Express,PayPal
3289,69,Female,Georgia,No,Jewelry,Accessories,42.8,Spring,M,Green,No,No,18,Annually,2.7,Express,Cash
3290,57,Male,Washington,No,Coat,Clothing,52.63,Spring,XL,Blue,No,Yes,16,Monthly,3.87,Express,Credit Card
3291,64,Male,Ohio,No,Jacket,Outerwear,82.9,Winter,XL,Red,No,No,14,Bi-Weekly,2.57,Express,Venmo
3292,21,Male,Georgia,No,Shirt,Clothing,49.48,Fall,L,Blue,No,No,14,Quarterly,4.39,Express,Debit Card
3293,25,Male,Ohio,No,Boots,Footwear,83.91,Summer,L,Blue,No,Yes,26,Bi-Weekly,3.83,Standard,Credit Card
3294,33,Female,Arizona,No,Coat,Clothing,88.45,Spring,XL,Yellow,No,No,28,Quarterly,3.47,Express,Credit Card
3295,42,Female,Texas,Yes,Blouse,Clothing,17.65,Winter,M,Pink,No,No,13,Monthly,4.03,Express,Credit Card
3296,38,Male,Ohio,No,Blouse,Clothing,81.09,Fall,S,Black,No,Yes,16,Weekly,4.26,Standard,Credit Card
3297,39,Female,Montana,No,T-shirt,Clothing,43.63,Winter,S,Purple,No,No,25,Bi-Weekly,3.56,Standard,Cash
3298,36,Male,Arizona,Yes,Dress,Clothing,93.77,Summer,XL,Purple,No,Yes,20,Bi-Weekly,4.06,Express,Debit Card
3299,28,Female,Florida,Yes,Shoes,Footwear,29.21,Summer,XL,Purple,No,No,29,Quarterly,2.6,Standard,PayPal
3300,63,Male,Washington,Yes,Jacket,Outerwear,66.98,Fall,L,Yellow,Yes,No,25,Annually,3.35,Express,Venmo
3301,20,Male,Washington,No,Hoodie,Outerwear,15.0,Fall,S,Red,Yes,No,23,Annually,4.24,Standard,Venmo
3302,49,Male,California,No,Scarf,Accessories,15.0,Summer,M,Blue,No,No,12,Weekly,3.35,Express,Cash
3303,69,Male,Illinois,No,Sweater,Clothing,58.32,Fall,M,Yellow,No,No,26,Monthly,3.49,Standard,PayPal
3304,62,Male,California,No,Jewelry,Accessories,82.59,Winter,L,Pink,No,No,29,Bi-Weekly,3.44,Express,PayPal
3305,55,Male,New York,No,Skirt,Clothing,46.8,Summer,L,White,No,No,23,Annually,3.72,Express,Venmo
3306,67,Male,Florida,No,Jacket,Outerwear,39.8,Fall,M,White,No,Yes,19,Weekly,4.99,Express,Debit Card
3307,41,Male,California,No,Coat,Clothing,61.69,Spring,XL,Green,No,No,14,Monthly,4.28,Express,Cash
3308,18,Male,New York,No,Hoodie,Outerwear,91.65,Summer,L,Purple,No,No,23,Quarterly,4.42,Express,Debit Card
3309,49,Male,California,No,Jewelry,Accessories,41.92,Winter,L,Brown,No,No,22,Monthly,3.89,Standard,Debit Card
3310,65,Male,Montana,No,Hoodie,Outerwear,94.31,Spring,XL,Gray,No,No,12,Monthly,3.45,Express,PayPal
3311,69,Male,Ohio,No,Jewelry,Accessories,57.05,Summer,M,Yellow,No,Yes,25,Bi-Weekly,4.52,Express,Credit Card
3312,63,Male,Illinois,Yes,Jacket,Outerwear,59.0,Summer,S,Purple,No,Yes,23,Monthly,4.31,Express,Venmo
3313,57,Male,Illinois,No,Coat,Clothing,77.97,Fall,M,Red,No,No,18,Annually,3.56,Standard,PayPal
3314,56,Male,Georgia,Yes,Jewelry,Accessories,77.94,Summer,S,Red,Yes,Yes,24,Annually,3.75,Express,Cash
3315,67,Male,Florida,No,Jewelry,Accessories,15.0,Winter,M,Blue,Yes,No,13,Annually,3.83,Standard,PayPal
3316,21,Male,Georgia,No,Coat,Clothing,61.01,Summer,XL,Brown,No,Yes,19,Bi-Weekly,4.08,Express,PayPal
3317,52,Male,Montana,Yes,Sneakers,Footwear,88.64,Winter,XL,Pink,Yes,Yes,18,Annually,2.94,Standard,Credit Card
3318,42,Male,Florida,No,Skirt,Clothing,36.05,Summer,L,Gray,No,No,17,Weekly,4.1,Standard,Cash
3319,48,Male,Georgia,No,Sunglasses,Accessories,74.5,Winter,S,Blue,No,No,11,Annually,3.13,Express,Venmo
3320,39,Male,New York,No,Sneakers,Footwear,26.55,Spring,L,Brown,Yes,Yes,25,Quarterly,4.1,Express,Credit Card
3321,29,Male,Arizona,No,Sweater,Clothing,57.76,Fall,M,Blue,No,No,30,Quarterly,3.68,Standard,Cash
3322,70,Male,California,No,Belt,Accessories,70.65,Summer,L,Green,Yes,No,18,Annually,2.98,Express,Credit Card
