customer_id,age,gender,location,subscription_status,item_purchased,category,purchase_amount_usd,season,size,color,discount_applied,previous_purchases,frequency_of_purchases,review_rating,shipping_type,payment_method,age_group,purchase_frequency_days,customer_segment
3141,42,Male,Arizona,No,Jewelry,Accessories,50.26,Fall,M,White,Yes,20,Bi-Weekly,3.91,Express,PayPal,Middle-aged,14,Loyal
3142,24,Female,Florida,No,Jacket,Outerwear,77.68,Fall,M,Black,No,27,Monthly,3.33,Express,PayPal,Young Adult,30,Loyal
3143,62,Male,New York,No,Sunglasses,Accessories,69.27,Fall,M,Black,No,15,Monthly,3.44,Standard,Debit Card,Senior,30,Loyal
3144,44,Male,Washington,No,Shirt,Clothing,55.56,Winter,L,Green,Yes,21,Annually,3.68,Express,Venmo,Middle-aged,365,Loyal
3145,48,Female,Illinois,Yes,Hoodie,Outerwear,36.4,Spring,L,Gray,No,11,Quarterly,3.45,Express,Venmo,Middle-aged,90,Loyal
3146,65,Female,California,No,Skirt,Clothing,52.49,Spring,S,Brown,No,27,Bi-Weekly,3.69,Express,Credit Card,Senior,14,Loyal
3147,63,Male,Georgia,No,Pants,Clothing,100.22,Fall,M,Green,No,18,Monthly,3.9,Express,PayPal,Senior,30,Loyal
3148,61,Male,New York,No,Hoodie,Outerwear,44.96,Spring,M,Green,No,21,Annually,3.75,Express,Cash,Senior,365,Loyal
3149,38,Male,New York,No,Shoes,Footwear,45.57,Summer,L,Pink,No,11,Annually,3.27,Express,Credit Card,Adult,365,Loyal
3150,64,Female,Ohio,No,Scarf,Accessories,41.83,Summer,L,Yellow,No,29,Quarterly,3.86,Express,Cash,Senior,90,Loyal
3151,34,Female,New York,No,Shirt,Clothing,53.63,Spring,S,Green,No,15,Weekly,3.42,Express,Venmo,Adult,7,Loyal
3152,45,Female,Montana,No,Coat,Clothing,90.97,Spring,XL,Green,No,18,Weekly,2.3,Express,Credit Card,Middle-aged,7,Loyal
3153,41,Male,Montana,Yes,Jewelry,Accessories,62.29,Fall,M,Black,No,16,Quarterly,3.93,Express,Venmo,Middle-aged,90,Loyal
3154,57,Male,Illinois,No,Shoes,Footwear,27.95,Spring,S,White,Yes,15,Annually,4.44,Express,Venmo,Middle-aged,365,Loyal
3155,64,Male,Montana,Yes,T-shirt,Clothing,23.81,Spring,XL,Yellow,No,16,Quarterly,3.98,Express,Credit Card,Senior,90,Loyal
3156,26,Female,Arizona,No,Sweater,Clothing,19.33,Summer,S,Yellow,No,30,Quarterly,3.44,Express,Debit Card,Adult,90,Loyal
3157,32,Female,Florida,No,Sneakers,Footwear,78.23,Summer,XL,Blue,No,20,Weekly,3.86,Express,Cash,Adult,7,Loyal
3158,50,Male,Florida,No,Sweater,Clothing,52.3,Fall,XL,Yellow,No,21,Monthly,3.68,Express,Venmo,Middle-aged,30,Loyal
3159,55,Female,Ohio,No,Shirt,Clothing,67.52,Winter,L,Purple,No,27,Monthly,4.21,Express,Venmo,Middle-aged,30,Loyal
3160,53,Female,Illinois,No,Jacket,Outerwear,15.0,Summer,S,Purple,No,23,Bi-Weekly,3.61,Express,Credit Card,Middle-aged,14,Loyal
3161,22,Female,Ohio,No,Shirt,Clothing,58.31,Fall,XL,Pink,No,22,Monthly,3.32,Express,PayPal,Young Adult,30,Loyal
3162,42,Male,Washington,Yes,Belt,Accessories,57.69,Fall,M,Purple,No,17,Bi-Weekly,3.3,Express,Credit Card,Middle-aged,14,Loyal
3163,55,Male,Ohio,Yes,Jewelry,Accessories,29.13,Fall,S,Black,No,12,Weekly,3.36,Express,Debit Card,Middle-aged,7,Loyal
3164,40,Male,Arizona,No,Pants,Clothing,50.62,Winter,M,Purple,Yes,14,Bi-Weekly,4.43,Standard,Credit Card,Middle-aged,14,Loyal
3165,38,Male,New York,No,Sandals,Footwear,55.15,Winter,XL,Yellow,No,28,Bi-Weekly,3.83,Express,Venmo,Adult,14,Loyal
3166,60,Male,Ohio,Yes,Blouse,Clothing,80.39,Fall,S,Blue,No,16,Quarterly,3.85,Express,PayPal,Senior,90,Loyal
3167,59,Male,Arizona,Yes,Pants,Clothing,57.3,Winter,S,Black,Yes,14,Monthly,4.31,Express,PayPal,Middle-aged,30,Loyal
3168,65,Male,Arizona,No,Jewelry,Accessories,53.33,Winter,M,Green,No,13,Monthly,3.4,Express,Debit Card,Senior,30,Loyal
3169,61,Male,Florida,No,Belt,Accessories,28.8,Spring,S,Brown,No,17,Annually,4.11,Standard,Credit Card,Senior,365,Loyal
3170,57,Male,Washington,Yes,Boots,Footwear,54.18,Summer,L,Red,No,23,Monthly,5.0,Express,Venmo,Middle-aged,30,Loyal
3171,54,Female,New York,No,Jewelry,Accessories,56.22,Summer,M,Brown,Yes,20,Bi-Weekly,3.03,Express,Credit Card,Middle-aged,14,Loyal
3172,40,Male,Montana,No,T-shirt,Clothing,94.44,Winter,M,Brown,No,24,Annually,4.33,Standard,Venmo,Middle-aged,365,Loyal
3173,23,Male,Illinois,No,Belt,Accessories,88.16,Spring,L,Brown,Yes,24,Quarterly,4.09,Express,PayPal,Young Adult,90,Loyal
3174,28,Male,Arizona,No,Dress,Clothing,33.19,Fall,XL,Brown,No,17,Quarterly,3.37,Express,Venmo,Adult,90,Loyal
3175,48,Male,Ohio,No,Hoodie,Outerwear,78.77,Summer,XL,Purple,No,21,Quarterly,4.95,Standard,Debit Card,Middle-aged,90,Loyal
3176,41,Male,Georgia,No,T-shirt,Clothing,81.04,Winter,M,Brown,No,14,Quarterly,3.26,Standard,Debit Card,Middle-aged,90,Loyal
3177,60,Male,New York,No,Scarf,Accessories,52.95,Spring,M,Brown,No,19,Quarterly,3.27,Express,PayPal,Senior,90,Loyal
3178,33,Male,Illinois,No,Shoes,Footwear,71.51,Summer,L,Blue,No,30,Quarterly,4.0,Standard,Credit Card,Adult,90,Loyal
3179,47,Male,Illinois,Yes,Sweater,Clothing,71.84,Spring,S,Purple,No,22,Bi-Weekly,3.8,Express,PayPal,Middle-aged,14,Loyal
3180,41,Male,Florida,Yes,Shoes,Footwear,66.72,Winter,S,Green,Yes,21,Annually,4.08,Express,Debit Card,Middle-aged,365,Loyal
3181,70,Male,Ohio,No,Shoes,Footwear,65.34,Spring,L,Pink,No,15,Weekly,3.96,Express,Credit Card,Senior,7,Loyal
3182,65,Male,Washington,No,Sweater,Clothing,55.6,Summer,XL,White,Yes,14,Annually,3.45,Express,Debit Card,Senior,365,Loyal
3183,18,Male,New York,No,Sunglasses,Accessories,103.48,Winter,S,Brown,No,11,Annually,3.6,Express,Credit Card,Young Adult,365,Loyal
3184,50,Female,Illinois,Yes,Jewelry,Accessories,51.36,Winter,XL,Yellow,No,16,Quarterly,4.54,Express,Debit Card,Middle-aged,90,Loyal
3185,62,Male,Washington,No,Skirt,Clothing,61.76,Summer,S,Pink,No,14,Weekly,4.22,Express,Credit Card,Senior,7,Loyal
3186,26,Male,Texas,No,Hoodie,Outerwear,59.51,Summer,S,Purple,No,15,Bi-Weekly,2.75,Express,Credit Card,Adult,14,Loyal
3187,38,Male,Washington,No,Coat,Clothing,40.35,Spring,M,White,Yes,14,Bi-Weekly,4.27,Express,Debit Card,Adult,14,Loyal
3188,31,Male,Florida,No,Sunglasses,Accessories,49.4,Winter,XL,Blue,No,13,Bi-Weekly,3.17,Express,Credit Card,Adult,14,Loyal
3189,52,Male,Montana,No,Scarf,Accessories,76.83,Fall,S,Brown,No,29,Bi-Weekly,3.92,Express,PayPal,Middle-aged,14,Loyal
3190,70,Male,California,No,Jewelry,Accessories,65.68,Summer,S,Green,No,28,Bi-Weekly,3.26,Standard,Credit Card,Senior,14,Loyal
3191,35,Male,Arizona,No,Sweater,Clothing,41.94,Winter,M,Brown,No,29,Quarterly,3.08,Express,Cash,Adult,90,Loyal
3192,28,Male,California,No,Blouse,Clothing,58.7,Spring,XL,Brown,No,13,Monthly,2.99,Express,Credit Card,Adult,30,Loyal
3193,32,Male,California,No,Sunglasses,Accessories,66.62,Fall,M,Green,No,12,Quarterly,3.79,Standard,Debit Card,Adult,90,Loyal
3194,27,Female,Texas,Yes,Sunglasses,Accessories,26.69,Fall,M,Purple,No,22,Monthly,3.73,Standard,PayPal,Adult,30,Loyal
3195,49,Male,California,Yes,Sunglasses,Accessories,74.24,Winter,S,Red,No,11,Quarterly,3.57,Express,PayPal,Middle-aged,90,Loyal
3196,68,Male,Illinois,No,Boots,Footwear,26.04,Summer,L,Black,No,24,Weekly,4.11,Express,Debit Card,Senior,7,Loyal
3197,61,Male,Arizona,No,Sweater,Clothing,15.0,Spring,S,Black,No,28,Annually,3.58,Standard,Cash,Senior,365,Loyal
3198,39,Female,Georgia,Yes,Dress,Clothing,38.05,Winter,S,Red,No,12,Monthly,3.36,Express,Venmo,Adult,30,Loyal
3199,25,Female,Washington,No,Pants,Clothing,70.33,Winter,XL,Brown,No,12,Quarterly,4.53,Express,Debit Card,Adult,90,Loyal
3200,56,Male,Texas,No,Pants,Clothing,77.58,Fall,S,Yellow,No,16,Weekly,3.42,Express,Venmo,Middle-aged,7,Loyal
3201,63,Male,California,No,Sweater,Clothing,30.73,Winter,S,Green,No,23,Annually,4.27,Express,Venmo,Senior,365,Loyal
3202,54,Female,New York,Yes,Sandals,Footwear,69.75,Spring,XL,Gray,Yes,24,Monthly,4.05,Express,PayPal,Middle-aged,30,Loyal
3203,59,Female,California,No,Boots,Footwear,63.96,Fall,XL,Gray,Yes,15,Weekly,3.39,Express,Venmo,Middle-aged,7,Loyal
3204,59,Male,Montana,No,Jacket,Outerwear,41.16,Spring,M,Yellow,No,15,Bi-Weekly,2.81,Standard,Credit Card,Middle-aged,14,Loyal
3205,68,Male,Georgia,Yes,Pants,Clothing,67.96,Winter,M,White,No,11,Bi-Weekly,3.99,Standard,Venmo,Senior,14,Loyal
3206,41,Male,Ohio,No,Sunglasses,Accessories,44.62,Spring,XL,Gray,Yes,27,Bi-Weekly,4.42,Express,PayPal,Middle-aged,14,Loyal
3207,20,Male,Illinois,No,Belt,Accessories,33.53,Spring,L,Black,No,22,Quarterly,3.51,Express,PayPal,Young Adult,90,Loyal
3208,27,Male,Texas,Yes,Jewelry,Accessories,51.18,Summer,L,Yellow,No,29,Weekly,4.02,Express,Credit Card,Adult,7,Loyal
3209,41,Female,New York,No,Shoes,Footwear,67.3,Winter,L,Pink,No,26,Quarterly,3.28,Express,Credit Card,Middle-aged,90,Loyal
3210,47,Male,New York,No,Belt,Accessories,47.04,Spring,L,Brown,No,28,Monthly,4.53,Express,Debit Card,Middle-aged,30,Loyal
3211,45,Male,Florida,Yes,Sandals,Footwear,49.22,Winter,M,Green,Yes,17,Monthly,3.0,Express,Credit Card,Middle-aged,30,Loyal
3212,39,Male,New York,Yes,Shoes,Footwear,55.45,Fall,XL,Green,No,26,Bi-Weekly,3.66,Express,Debit Card,Adult,14,Loyal
3213,67,Female,California,Yes,Jacket,Outerwear,56.03,Summer,XL,Blue,No,26,Bi-Weekly,3.67,Express,Credit Card,Senior,14,Loyal
3214,38,Male,Washington,No,Sweater,Clothing,72.26,Fall,S,Red,No,16,Quarterly,3.62,Express,Debit Card,Adult,90,Loyal
3215,47,Male,Ohio,No,Pants,Clothing,40.03,Winter,L,Black,No,16,Quarterly,3.7,Express,Credit Card,Middle-aged,90,Loyal
3216,66,Male,Florida,No,Coat,Clothing,29.61,Winter,M,Gray,No,16,Weekly,4.68,Standard,Venmo,Senior,7,Loyal
3217,33,Male,New York,No,Sweater,Clothing,60.76,Summer,M,Brown,No,14,Bi-Weekly,5.0,Express,PayPal,Adult,14,Loyal
3218,52,Male,Ohio,No,Belt,Accessories,39.2,Winter,S,Pink,No,14,Quarterly,4.15,Express,PayPal,Middle-aged,90,Loyal
3219,62,Male,Ohio,No,Sneakers,Footwear,68.6,Summer,L,Purple,No,26,Monthly,3.1,Standard,Cash,Senior,30,Loyal
3220,40,Male,Florida,Yes,Hoodie,Outerwear,24.17,Winter,L,White,No,19,Quarterly,3.94,Express,PayPal,Middle-aged,90,Loyal
3221,65,Male,Texas,No,Sweater,Clothing,65.92,Spring,M,Blue,Yes,28,Bi-Weekly,3.44,Express,Credit Card,Senior,14,Loyal
3222,54,Female,Arizona,No,Jacket,Outerwear,58.42,Fall,XL,Purple,No,17,Monthly,2.94,Express,Cash,Middle-aged,30,Loyal
3223,23,Male,Florida,No,Sunglasses,Accessories,47.91,Fall,M,White,No,27,Annually,4.58,Express,PayPal,Young Adult,365,Loyal
3224,52,Male,Washington,No,Belt,Accessories,77.0,Winter,XL,Purple,No,18,Bi-Weekly,3.97,Standard,Cash,Middle-aged,14,Loyal
3225,49,Female,Montana,Yes,T-shirt,Clothing,66.32,Spring,M,Black,No,24,Annually,3.28,Express,Cash,Middle-aged,365,Loyal
3226,45,Male,Montana,No,Dress,Clothing,87.4,Spring,S,Red,No,21,Bi-Weekly,3.91,Express,PayPal,Middle-aged,14,Loyal
3227,35,Male,Arizona,No,Pants,Clothing,55.95,Spring,M,Yellow,No,28,Monthly,4.19,Standard,Credit Card,Adult,30,Loyal
3228,55,Male,Arizona,No,Sandals,Footwear,64.78,Winter,S,Gray,No,21,Quarterly,2.38,Express,Venmo,Middle-aged,90,Loyal
3229,69,Female,Montana,No,Shoes,Footwear,32.73,Fall,S,Brown,No,13,Monthly,3.69,Express,PayPal,Senior,30,Loyal
3230,55,Male,California,Yes,Shirt,Clothing,59.8,Winter,XL,Red,Yes,25,Annually,2.37,Standard,Debit Card,Middle-aged,365,Loyal
3231,53,Male,Arizona,No,Dress,Clothing,47.86,Summer,M,Gray,Yes,30,Weekly,4.43,Express,PayPal,Middle-aged,7,Loyal
3232,59,Male,Ohio,No,Scarf,Accessories,49.01,Summer,S,Green,No,11,Monthly,3.17,Express,Debit Card,Middle-aged,30,Loyal
3233,69,Male,Arizona,No,Coat,Clothing,29.07,Winter,S,Brown,No,19,Weekly,3.01,Express,Credit Card,Senior,7,Loyal
3234,51,Male,Washington,No,Sunglasses,Accessories,64.23,Spring,M,Gray,No,15,Monthly,3.48,Standard,Venmo,Middle-aged,30,Loyal
3235,48,Male,New York,No,Skirt,Clothing,37.78,Fall,XL,Gray,No,15,Monthly,3.76,Express,Debit Card,Middle-aged,30,Loyal
3236,19,Female,New York,No,Hoodie,Outerwear,66.15,Spring,L,Red,No,11,Weekly,3.32,Standard,Cash,Young Adult,7,Loyal
3237,29,Male,Texas,No,Jewelry,Accessories,91.9,Summer,L,Blue,No,15,Quarterly,3.75,Standard,Cash,Adult,90,Loyal
3238,54,Female,Illinois,No,Scarf,Accessories,70.86,Spring,M,Red,No,30,Monthly,4.29,Express,Venmo,Middle-aged,30,Loyal
3239,30,Male,Washington,Yes,Blouse,Clothing,36.57,Summer,L,Pink,No,13,Bi-Weekly,3.35,Express,Debit Card,Adult,14,Loyal
3240,21,Female,Ohio,No,Shirt,Clothing,81.63,Winter,L,Black,No,27,Quarterly,3.52,Express,Cash,Young Adult,90,Loyal
3241,19,Female,California,Yes,Scarf,Accessories,62.67,Fall,M,Brown,No,17,Quarterly,4.23,Express,Credit Card,Young Adult,90,Loyal
3242,40,Male,New York,No,Coat,Outerwear,93.99,Fall,XL,Brown,Yes,21,Annually,3.27,Standard,Venmo,Middle-aged,365,Loyal
3243,44,Male,California,No,Sandals,Footwear,83.39,Winter,S,Gray,Yes,29,Weekly,3.85,Express,Credit Card,Middle-aged,7,Loyal
3244,20,Female,Texas,No,Boots,Footwear,24.29,Winter,S,Brown,No,12,Monthly,4.08,Express,Debit Card,Young Adult,30,Loyal
3245,69,Male,California,No,Scarf,Accessories,38.87,Summer,L,Blue,No,19,Monthly,3.44,Express,Credit Card,Senior,30,Loyal
3246,45,Male,Arizona,No,Shoes,Footwear,30.44,Fall,XL,Red,Yes,14,Quarterly,4.86,Express,Credit Card,Middle-aged,90,Loyal
3247,54,Female,Montana,No,Boots,Footwear,75.9,Spring,L,Red,No,30,Annually,3.3,Express,Debit Card,Middle-aged,365,Loyal
3248,47,Female,Texas,Yes,Belt,Accessories,38.55,Fall,S,Blue,No,18,Annually,2.8,Standard,Venmo,Middle-aged,365,Loyal
3249,67,Male,New York,No,Scarf,Accessories,58.24,Spring,M,White,No,14,Monthly,4.28,Express,Cash,Senior,30,Loyal
3250,59,Male,New York,Yes,Boots,Footwear,60.15,Fall,M,Purple,No,25,Bi-Weekly,3.37,Express,PayPal,Middle-aged,14,Loyal
3251,62,Female,Arizona,Yes,Blouse,Clothing,65.53,Summer,S,Gray,No,20,Bi-Weekly,4.12,Express,PayPal,Senior,14,Loyal
3252,52,Female,Ohio,Yes,Boots,Footwear,66.15,Summer,M,Black,Yes,16,Monthly,4.21,Express,Cash,Middle-aged,30,Loyal
3253,51,Male,Montana,No,T-shirt,Clothing,64.47,Summer,M,Green,No,15,Monthly,3.69,Standard,PayPal,Middle-aged,30,Loyal
3254,31,Female,Florida,No,Sandals,Footwear,51.88,Spring,XL,Yellow,No,15,Monthly,3.4,Express,Cash,Adult,30,Loyal
3255,21,Male,Ohio,Yes,Jacket,Outerwear,40.16,Spring,M,Brown,No,20,Weekly,4.19,Standard,Venmo,Young Adult,7,Loyal
3256,44,Male,Washington,No,Sunglasses,Accessories,52.35,Summer,XL,Black,No,11,Monthly,2.4,Express,Debit Card,Middle-aged,30,Loyal
3257,43,Male,California,No,Pants,Clothing,49.85,Spring,S,Pink,No,16,Weekly,4.08,Express,Debit Card,Middle-aged,7,Loyal
3258,23,Male,Washington,Yes,Sneakers,Footwear,87.15,Summer,S,Blue,No,11,Monthly,4.47,Express,Credit Card,Young Adult,30,Loyal
3259,19,Male,Florida,No,Skirt,Clothing,78.37,Spring,S,Red,No,21,Bi-Weekly,3.4,Express,Credit Card,Young Adult,14,Loyal
3260,55,Male,Ohio,No,Belt,Accessories,48.1,Spring,M,White,No,15,Bi-Weekly,3.55,Standard,Cash,Middle-aged,14,Loyal
3261,29,Male,Washington,No,Shirt,Clothing,52.75,Summer,S,Pink,Yes,25,Annually,4.7,Standard,Venmo,Adult,365,Loyal
3262,59,Male,Florida,Yes,Dress,Clothing,63.82,Winter,XL,Blue,No,16,Weekly,3.77,Standard,Venmo,Middle-aged,7,Loyal
3263,51,Male,California,No,Jewelry,Accessories,74.23,Fall,L,White,No,16,Annually,3.8,Standard,Credit Card,Middle-aged,365,Loyal
3264,23,Male,Arizona,Yes,Scarf,Accessories,78.01,Spring,S,Purple,No,30,Annually,4.48,Standard,PayPal,Young Adult,365,Loyal
3265,44,Female,Montana,No,T-shirt,Clothing,59.52,Winter,L,Pink,No,25,Quarterly,4.2,Standard,Venmo,Middle-aged,90,Loyal
3266,40,Female,California,No,Pants,Clothing,60.81,Spring,L,Pink,Yes,28,Quarterly,3.68,Express,PayPal,Middle-aged,90,Loyal
3267,20,Male,Arizona,Yes,Skirt,Clothing,68.83,Winter,M,Brown,Yes,18,Quarterly,4.63,Express,Credit Card,Young Adult,90,Loyal
3268,35,Male,Georgia,Yes,T-shirt,Clothing,110.0,Spring,S,Blue,Yes,17,Quarterly,4.17,Express,Cash,Adult,90,Loyal
3269,70,Female,New York,No,Coat,Outerwear,45.24,Fall,M,Pink,No,14,Bi-Weekly,2.93,Express,PayPal,Senior,14,Loyal
3270,31,Female,Texas,No,Boots,Footwear,81.35,Winter,XL,Purple,Yes,13,Quarterly,4.73,Express,Cash,Adult,90,Loyal
3271,28,Female,Illinois,No,Pants,Clothing,90.83,Winter,XL,Blue,Yes,15,Bi-Weekly,3.39,Standard,Venmo,Adult,14,Loyal
3272,26,Female,Georgia,No,Boots,Footwear,60.68,Spring,L,White,No,15,Quarterly,3.64,Standard,Credit Card,Adult,90,Loyal
3273,48,Female,California,No,Sandals,Footwear,24.53,Spring,S,Yellow,Yes,26,Monthly,3.44,Express,PayPal,Middle-aged,30,Loyal
3274,56,Male,New York,No,Shoes,Footwear,66.13,Winter,L,Red,No,13,Annually,4.33,Express,PayPal,Middle-aged,365,Loyal
3275,29,Female,Montana,No,Scarf,Accessories,15.0,Summer,XL,Red,No,28,Bi-Weekly,3.75,Express,Venmo,Adult,14,Loyal
3276,23,Male,Georgia,No,Jacket,Outerwear,52.57,Summer,L,Blue,Yes,22,Quarterly,3.21,Express,Cash,Young Adult,90,Loyal
3277,44,Male,California,No,Shirt,Clothing,47.0,Summer,S,Pink,No,18,Monthly,3.59,Express,Cash,Middle-aged,30,Loyal
3278,66,Female,Texas,No,Shirt,Clothing,64.36,Summer,L,White,No,27,Annually,3.69,Standard,PayPal,Senior,365,Loyal
3279,44,Male,Ohio,No,Sneakers,Footwear,26.19,Summer,L,Pink,No,16,Annually,3.5,Express,Venmo,Middle-aged,365,Loyal
3280,39,Male,California,No,Coat,Outerwear,73.89,Fall,S,White,No,28,Quarterly,3.83,Express,Venmo,Adult,90,Loyal
3281,40,Male,Arizona,No,Skirt,Clothing,64.53,Winter,S,Blue,No,12,Bi-Weekly,3.27,Express,Venmo,Middle-aged,14,Loyal
3282,24,Female,Washington,Yes,Skirt,Clothing,64.9,Winter,XL,Gray,Yes,20,Annually,3.28,Express,Debit Card,Young Adult,365,Loyal
3283,55,Male,Texas,No,Jewelry,Accessories,56.9,Summer,L,White,No,16,Weekly,4.07,Express,Cash,Middle-aged,7,Loyal
3284,55,Male,Washington,No,Boots,Footwear,67.08,Fall,S,Purple,No,17,Monthly,3.83,Express,Debit Card,Middle-aged,30,Loyal
3285,47,Female,Arizona,No,Sweater,Clothing,56.57,Spring,M,Gray,No,15,Quarterly,4.17,Express,Credit Card,Middle-aged,90,Loyal
3286,55,Male,Florida,Yes,Sneakers,Footwear,42.81,Spring,L,Green,No,25,Quarterly,3.89,Express,Venmo,Middle-aged,90,Loyal
3287,33,Female,Florida,Yes,Sunglasses,Accessories,68.64,Winter,XL,Green,Yes,28,Weekly,4.52,Express,Cash,Adult,7,Loyal
3288,35,Male,Illinois,No,Pants,Clothing,45.46,Winter,XL,Purple,No,12,Bi-Weekly,3.28,Express,PayPal,Adult,14,Loyal
3289,69,Female,Georgia,No,Jewelry,Accessories,42.8,Spring,M,Green,No,18,Annually,2.7,Express,Cash,Senior,365,Loyal
3290,57,Male,Washington,No,Coat,Clothing,52.63,Spring,XL,Blue,No,16,Monthly,3.87,Express,Credit Card,Middle-aged,30,Loyal
3291,64,Male,Ohio,No,Jacket,Outerwear,82.9,Winter,XL,Red,No,14,Bi-Weekly,2.57,Express,Venmo,Senior,14,Loyal
3292,21,Male,Georgia,No,Shirt,Clothing,49.48,Fall,L,Blue,No,14,Quarterly,4.39,Express,Debit Card,Young Adult,90,Loyal
3293,25,Male,Ohio,No,Boots,Footwear,83.91,Summer,L,Blue,No,26,Bi-Weekly,3.83,Standard,Credit Card,Adult,14,Loyal
3294,33,Female,Arizona,No,Coat,Clothing,88.45,Spring,XL,Yellow,No,28,Quarterly,3.47,Express,Credit Card,Adult,90,Loyal
3295,42,Female,Texas,Yes,Blouse,Clothing,17.65,Winter,M,Pink,No,13,Monthly,4.03,Express,Credit Card,Middle-aged,30,Loyal
3296,38,Male,Ohio,No,Blouse,Clothing,81.09,Fall,S,Black,No,16,Weekly,4.26,Standard,Credit Card,Adult,7,Loyal
3297,39,Female,Montana,No,T-shirt,Clothing,43.63,Winter,S,Purple,No,25,Bi-Weekly,3.56,Standard,Cash,Adult,14,Loyal
3298,36,Male,Arizona,Yes,Dress,Clothing,93.77,Summer,XL,Purple,No,20,Bi-Weekly,4.06,Express,Debit Card,Adult,14,Loyal
3299,28,Female,Florida,Yes,Shoes,Footwear,29.21,Summer,XL,Purple,No,29,Quarterly,2.6,Standard,PayPal,Adult,90,Loyal
3300,63,Male,Washington,Yes,Jacket,Outerwear,66.98,Fall,L,Yellow,Yes,25,Annually,3.35,Express,Venmo,Senior,365,Loyal
3301,20,Male,Washington,No,Hoodie,Outerwear,15.0,Fall,S,Red,Yes,23,Annually,4.24,Standard,Venmo,Young Adult,365,Loyal
3302,49,Male,California,No,Scarf,Accessories,15.0,Summer,M,Blue,No,12,Weekly,3.35,Express,Cash,Middle-aged,7,Loyal
3303,69,Male,Illinois,No,Sweater,Clothing,58.32,Fall,M,Yellow,No,26,Monthly,3.49,Standard,PayPal,Senior,30,Loyal
3304,62,Male,California,No,Jewelry,Accessories,82.59,Winter,L,Pink,No,29,Bi-Weekly,3.44,Express,PayPal,Senior,14,Loyal
3305,55,Male,New York,No,Skirt,Clothing,46.8,Summer,L,White,No,23,Annually,3.72,Express,Venmo,Middle-aged,365,Loyal
3306,67,Male,Florida,No,Jacket,Outerwear,39.8,Fall,M,White,No,19,Weekly,4.99,Express,Debit Card,Senior,7,Loyal
3307,41,Male,California,No,Coat,Clothing,61.69,Spring,XL,Green,No,14,Monthly,4.28,Express,Cash,Middle-aged,30,Loyal
3308,18,Male,New York,No,Hoodie,Outerwear,91.65,Summer,L,Purple,No,23,Quarterly,4.42,Express,Debit Card,Young Adult,90,Loyal
3309,49,Male,California,No,Jewelry,Accessories,41.92,Winter,L,Brown,No,22,Monthly,3.89,Standard,Debit Card,Middle-aged,30,Loyal
3310,65,Male,Montana,No,Hoodie,Outerwear,94.31,Spring,XL,Gray,No,12,Monthly,3.45,Express,PayPal,Senior,30,Loyal
3311,69,Male,Ohio,No,Jewelry,Accessories,57.05,Summer,M,Yellow,No,25,Bi-Weekly,4.52,Express,Credit Card,Senior,14,Loyal
3312,63,Male,Illinois,Yes,Jacket,Outerwear,59.0,Summer,S,Purple,No,23,Monthly,4.31,Express,Venmo,Senior,30,Loyal
3313,57,Male,Illinois,No,Coat,Clothing,77.97,Fall,M,Red,No,18,Annually,3.56,Standard,PayPal,Middle-aged,365,Loyal
3314,56,Male,Georgia,Yes,Jewelry,Accessories,77.94,Summer,S,Red,Yes,24,Annually,3.75,Express,Cash,Middle-aged,365,Loyal
3315,67,Male,Florida,No,Jewelry,Accessories,15.0,Winter,M,Blue,Yes,13,Annually,3.83,Standard,PayPal,Senior,365,Loyal
3316,21,Male,Georgia,No,Coat,Clothing,61.01,Summer,XL,Brown,No,19,Bi-Weekly,4.08,Express,PayPal,Young Adult,14,Loyal
3317,52,Male,Montana,Yes,Sneakers,Footwear,88.64,Winter,XL,Pink,Yes,18,Annually,2.94,Standard,Credit Card,Middle-aged,365,Loyal
3318,42,Male,Florida,No,Skirt,Clothing,36.05,Summer,L,Gray,No,17,Weekly,4.1,Standard,Cash,Middle-aged,7,Loyal
3319,48,Male,Georgia,No,Sunglasses,Accessories,74.5,Winter,S,Blue,No,11,Annually,3.13,Express,Venmo,Middle-aged,365,Loyal
3320,39,Male,New York,No,Sneakers,Footwear,26.55,Spring,L,Brown,Yes,25,Quarterly,4.1,Express,Credit Card,Adult,90,Loyal
3321,29,Male,Arizona,No,Sweater,Clothing,57.76,Fall,M,Blue,No,30,Quarterly,3.68,Standard,Cash,Adult,90,Loyal
3322,70,Male,California,No,Belt,Accessories,70.65,Summer,L,Green,Yes,18,Annually,2.98,Express,Credit Card,Senior,365,Loyal
3323,32,Female,Georgia,No,T-shirt,Clothing,51.44,Winter,M,Blue,No,13,Weekly,4.16,Express,Cash,Adult,7,Loyal
3324,54,Male,Florida,No,Shoes,Footwear,46.53,Spring,L,Green,No,28,Monthly,4.14,Express,Venmo,Middle-aged,30,Loyal
3325,55,Male,Florida,Yes,T-shirt,Clothing,74.5,Spring,M,Blue,No,12,Quarterly,4.15,Standard,Debit Card,Middle-aged,90,Loyal
3326,38,Male,California,No,Belt,Accessories,84.73,Spring,M,Pink,Yes,15,Quarterly,3.33,Standard,Credit Card,Adult,90,Loyal
3327,62,Male,Arizona,Yes,Jewelry,Accessories,80.41,Fall,M,Brown,Yes,26,Weekly,4.33,Express,Debit Card,Senior,7,Loyal
